text,token,complexity,value,varv,vars,text_name,page_num,sentence_num,lemma,location_true,location_adnot,gpt-4.1-2025-04-14
"Muntele vrăjit - Expunere premergătoare

Povestea lui Hans Castorp, pe care avem intenția s-o istorisim, nu de dragul lui (căci lectorul va învăța a-l cunoaște ca pe un tânăr modest și deopotrivă de simpatic), ci de acela al întâmplării însăși care ni se pare demnă în cel mai înalt grad de a fi relatată (și în legătură cu aceasta este totuși potrivit să reamintim că e povestea sa și că un eveniment oarecare nu se întâmplă oricui): așadar, povestea aceasta s-a petrecut cu multă vreme în urmă, și este, ca să spunem așa, acoperită de patina istorică, astfel că e absolut necesar să fie prezentată sub înfățișarea trecutului celui mai îndepărtat.
",lectorul,0.25,2,1.15702479338843,0.0723140495867769,Lit_MagicMountain,4,0,lector,"(128, 136)","(128, 135)",0.4
"Vântul de Nord și Soarele

Vântul de Nord și Soarele se certau, fiecare pretinzând că el era mai puternic, când a venit un călător purtând o haină grea.",certau,0.25,2,1.09090909090909,0.0681818181818182,Lit_NorthWind,5,0,certa,"(56, 62)","(56, 61)",0.1
"Vântul de Nord și Soarele

Vântul de Nord și Soarele se certau, fiecare pretinzând că el era mai puternic, când a venit un călător purtând o haină grea.",călător,0,1,1.35537190082645,0.0847107438016529,Lit_NorthWind,5,0,călător,"(123, 130)","(123, 129)",0.1
"Vântul de Nord și Soarele

Vântul de Nord și Soarele se certau, fiecare pretinzând că el era mai puternic, când a venit un călător purtând o haină grea.",haină,0,1,1.05785123966942,0.0661157024793388,Lit_NorthWind,5,0,haină,"(141, 146)","(141, 145)",0.1
"Vântul de Nord și Soarele

Vântul de Nord și Soarele se certau, fiecare pretinzând că el era mai puternic, când a venit un călător purtând o haină grea.",Soarele,0,1,1.05859375,0.066162109375,Lit_NorthWind,5,0,soare,"(18, 25)","(45, 51)",0.1
"Vântul de Nord și Soarele

Vântul de Nord și Soarele se certau, fiecare pretinzând că el era mai puternic, când a venit un călător purtând o haină grea.",Nord,0,1,0.75,0.046875,Lit_NorthWind,5,0,nord,"(10, 14)","(10, 13)",0.1
"Vântul de Nord și Soarele

Vântul de Nord și Soarele se certau, fiecare pretinzând că el era mai puternic, când a venit un călător purtând o haină grea.",venit,0,1,0.611570247933884,0.0382231404958678,Lit_NorthWind,5,0,veni,"(114, 119)","(114, 118)",0.1
"Solaris - Capitolul al doilea: Solaristicienii

Descoperirea lui Solaris avusese loc aproape cu o sută de ani înaintea nașterii mele.",Solaristicienii,1,5,0.148760330578512,0.00929752066115702,Lit_Solaris,6,0,Solaristicienii,"(31, 46)","(31, 45)",0.7
"Solaris - Capitolul al doilea: Solaristicienii

Descoperirea lui Solaris avusese loc aproape cu o sută de ani înaintea nașterii mele.",avusese,0,1,1.2396694214876,0.0774793388429752,Lit_Solaris,6,0,avea,"(73, 80)","(73, 79)",0.2
"Solaris - Capitolul al doilea: Solaristicienii

Descoperirea lui Solaris avusese loc aproape cu o sută de ani înaintea nașterii mele.",Descoperirea,0.25,2,0.512396694214876,0.0320247933884297,Lit_Solaris,6,0,descoperire,"(48, 60)","(48, 59)",0.1
"Solaris - Capitolul al doilea: Solaristicienii

Descoperirea lui Solaris avusese loc aproape cu o sută de ani înaintea nașterii mele.",nașterii,0,1,0.611570247933884,0.0382231404958678,Lit_Solaris,6,0,naștere,"(119, 127)","(119, 126)",0.1
"Solaris - Capitolul al doilea: Solaristicienii

Descoperirea lui Solaris avusese loc aproape cu o sută de ani înaintea nașterii mele.",Capitolul,0,1,0.611570247933884,0.0382231404958678,Lit_Solaris,6,0,capitol,"(10, 19)","(10, 18)",0.1
"Solaris - Capitolul al doilea: Solaristicienii

Descoperirea lui Solaris avusese loc aproape cu o sută de ani înaintea nașterii mele.",ani,0,1,0,0,Lit_Solaris,6,0,an,"(106, 109)","(106, 108)",0
"Aprilie Spulberat - Capitolul al treilea

Nelăsând mâna soției dintr-a sa, Besian Vorps se dădu aproape de geam și încercă să se convingă că orășelul pe care-l părăsiseră cu o jumătate de oră în urmă, ultimul oraș la poalele masivului muntos din nord, dispăruse în cele din urmă din raza vederii.",dădu,0.25,2,0.727272727272727,0.0454545454545455,Lit_BrokenApril,7,0,da,"(91, 95)","(91, 94)",0.3
"Aprilie Spulberat - Capitolul al treilea

Nelăsând mâna soției dintr-a sa, Besian Vorps se dădu aproape de geam și încercă să se convingă că orășelul pe care-l părăsiseră cu o jumătate de oră în urmă, ultimul oraș la poalele masivului muntos din nord, dispăruse în cele din urmă din raza vederii.",părăsiseră,0.25,2,1.15702479338843,0.0723140495867769,Lit_BrokenApril,7,0,părăsi,"(160, 170)","(160, 169)",0.5
"Aprilie Spulberat - Capitolul al treilea

Nelăsând mâna soției dintr-a sa, Besian Vorps se dădu aproape de geam și încercă să se convingă că orășelul pe care-l părăsiseră cu o jumătate de oră în urmă, ultimul oraș la poalele masivului muntos din nord, dispăruse în cele din urmă din raza vederii.",încercă,0,1,0.56198347107438,0.0351239669421488,Lit_BrokenApril,7,0,încerca,"(115, 122)","(115, 121)",0.1
"Aprilie Spulberat - Capitolul al treilea

Nelăsând mâna soției dintr-a sa, Besian Vorps se dădu aproape de geam și încercă să se convingă că orășelul pe care-l părăsiseră cu o jumătate de oră în urmă, ultimul oraș la poalele masivului muntos din nord, dispăruse în cele din urmă din raza vederii.",jumătate,0.25,2,0.36,0.0225,Lit_BrokenApril,7,0,jumătate,"(176, 184)","(176, 183)",0.1
"Aprilie Spulberat - Capitolul al treilea

Nelăsând mâna soției dintr-a sa, Besian Vorps se dădu aproape de geam și încercă să se convingă că orășelul pe care-l părăsiseră cu o jumătate de oră în urmă, ultimul oraș la poalele masivului muntos din nord, dispăruse în cele din urmă din raza vederii.",Aprilie,0,1,1,0.0625,Lit_BrokenApril,7,0,Aprilie,"(0, 7)","(0, 6)",0.1
"Aprilie Spulberat - Capitolul al treilea

Nelăsând mâna soției dintr-a sa, Besian Vorps se dădu aproape de geam și încercă să se convingă că orășelul pe care-l părăsiseră cu o jumătate de oră în urmă, ultimul oraș la poalele masivului muntos din nord, dispăruse în cele din urmă din raza vederii.",oraș,0,1,0.776859504132231,0.0485537190082645,Lit_BrokenApril,7,0,oraș,"(209, 213)","(209, 212)",0.1
"Aprilie Spulberat - Capitolul al treilea

Nelăsând mâna soției dintr-a sa, Besian Vorps se dădu aproape de geam și încercă să se convingă că orășelul pe care-l părăsiseră cu o jumătate de oră în urmă, ultimul oraș la poalele masivului muntos din nord, dispăruse în cele din urmă din raza vederii.",vederii,0.25,2,0.446280991735537,0.0278925619834711,Lit_BrokenApril,7,0,vedere,"(288, 295)","(288, 294)",0.1
"Aprilie Spulberat - Capitolul al treilea

Nelăsând mâna soției dintr-a sa, Besian Vorps se dădu aproape de geam și încercă să se convingă că orășelul pe care-l părăsiseră cu o jumătate de oră în urmă, ultimul oraș la poalele masivului muntos din nord, dispăruse în cele din urmă din raza vederii.",orășelul,0.125,1.5,0.413223140495868,0.0258264462809917,Lit_BrokenApril,7,0,orășel,"(141, 149)","(141, 148)",0.1
"Aprilie Spulberat - Capitolul al treilea

Nelăsând mâna soției dintr-a sa, Besian Vorps se dădu aproape de geam și încercă să se convingă că orășelul pe care-l părăsiseră cu o jumătate de oră în urmă, ultimul oraș la poalele masivului muntos din nord, dispăruse în cele din urmă din raza vederii.",poalele,0.25,2,0.694214876033058,0.0433884297520661,Lit_BrokenApril,7,0,poală,"(217, 224)","(217, 223)",0.2
"Laptele de vacă - Introducere

În anumite locuri, precum Statele Unite, a bea lapte de vacă este ceva firesc.
",vacă,0,1,0.05859375,0.003662109375,Arg_PISACowsMilk,8,0,vacă,"(11, 15)","(11, 14)",0.1
"Laptele de vacă - Introducere

În anumite locuri, precum Statele Unite, a bea lapte de vacă este ceva firesc.
",Laptele,0,1,0.09,0.005625,Arg_PISACowsMilk,8,0,laptele,"(0, 7)","(0, 6)",0.1
"Laptele de vacă - Introducere

În anumite locuri, precum Statele Unite, a bea lapte de vacă este ceva firesc.
",Introducere,0,1,0.722222222222222,0.0451388888888889,Arg_PISACowsMilk,8,0,introducere,"(18, 29)","(18, 28)",0.1
"Laptele de vacă - Introducere

În anumite locuri, precum Statele Unite, a bea lapte de vacă este ceva firesc.
",lapte,0,1,0,0,Arg_PISACowsMilk,8,0,lapte,"(78, 83)","(78, 82)",0
"Laptele de vacă - Introducere

În anumite locuri, precum Statele Unite, a bea lapte de vacă este ceva firesc.
",Statele,0.375,2.5,0.628099173553719,0.0392561983471074,Arg_PISACowsMilk,8,0,stat,"(57, 64)","(57, 63)",0.1
"Laptele de vacă - Introducere

În anumite locuri, precum Statele Unite, a bea lapte de vacă este ceva firesc.
",locuri,0,1,0.198347107438017,0.012396694214876,Arg_PISACowsMilk,8,0,loc,"(42, 48)","(42, 47)",0.1
"Rapa Nui - Introducere

Imaginează-ți că, săptămâna viitoare, se organizează o conferință la biblioteca locală.",Rapa,1,5,0.65,0.040625,Arg_PISARapaNui,9,0,rapă,"(0, 4)","(0, 3)",0.7
"Rapa Nui - Introducere

Imaginează-ți că, săptămâna viitoare, se organizează o conferință la biblioteca locală.",Imaginează,0.25,2,0.17283950617284,0.0108024691358025,Arg_PISARapaNui,9,0,Imagina,"(24, 34)","(24, 33)",0.1
"Rapa Nui - Introducere

Imaginează-ți că, săptămâna viitoare, se organizează o conferință la biblioteca locală.",Introducere,0.25,2,0.41,0.025625,Arg_PISARapaNui,9,0,introducere,"(11, 22)","(11, 21)",0.1
"Rapa Nui - Introducere

Imaginează-ți că, săptămâna viitoare, se organizează o conferință la biblioteca locală.",organizează,0,1,0.69,0.043125,Arg_PISARapaNui,9,0,organiza,"(65, 76)","(65, 75)",0.1
"Rapa Nui - Introducere

Imaginează-ți că, săptămâna viitoare, se organizează o conferință la biblioteca locală.",biblioteca,0,1,0.61,0.038125,Arg_PISARapaNui,9,0,bibliotecă,"(93, 103)","(93, 102)",0.1
"Rapa Nui - Introducere

Imaginează-ți că, săptămâna viitoare, se organizează o conferință la biblioteca locală.",săptămâna,0,1,0,0,Arg_PISARapaNui,9,0,săptămână,"(42, 51)","(42, 50)",0.1
"Omul cavernelor cu pielea închisă și ochii albaștri, dezvăluit

ADN-ul extras dintr-un molar de minte al unui vânător-culegător european le-a oferit oamenilor de știință o perspectivă fără precedent asupra oamenilor moderni înainte de apariția agriculturii.",dezvăluit,0.583333333333333,3.33333333333333,2.51239669421488,0.15702479338843,PopSci_Caveman,10,0,dezvălui,"(53, 62)","(53, 61)",0.2
"Omul cavernelor cu pielea închisă și ochii albaștri, dezvăluit

ADN-ul extras dintr-un molar de minte al unui vânător-culegător european le-a oferit oamenilor de știință o perspectivă fără precedent asupra oamenilor moderni înainte de apariția agriculturii.",ADN,0.333333333333333,2.33333333333333,1.72222222222222,0.107638888888889,PopSci_Caveman,10,0,ADN,"(64, 67)","(64, 66)",0.3
"Omul cavernelor cu pielea închisă și ochii albaștri, dezvăluit

ADN-ul extras dintr-un molar de minte al unui vânător-culegător european le-a oferit oamenilor de știință o perspectivă fără precedent asupra oamenilor moderni înainte de apariția agriculturii.",precedent,0.5,3,0.809917355371901,0.0506198347107438,PopSci_Caveman,10,0,precedent,"(189, 198)","(189, 197)",0.2
"Omul cavernelor cu pielea închisă și ochii albaștri, dezvăluit

ADN-ul extras dintr-un molar de minte al unui vânător-culegător european le-a oferit oamenilor de știință o perspectivă fără precedent asupra oamenilor moderni înainte de apariția agriculturii.",cavernelor,0.625,3.5,0.628099173553719,0.0392561983471074,PopSci_Caveman,10,0,cavernelor,"(5, 15)","(5, 14)",0.1
