stimulus,subject_id,word_index,word_index_in_sentence,word,sentence,fixations_list,fixations_TRT
arg_pisarapanui_11_page_13,23,1,1.0,mai,"Insula mai avea atunci doar câteva mii de locuitori, care se luptau să supraviețuiască.",[],0
arg_pisarapanui_11_page_13,23,2,2.0,avea,"Insula mai avea atunci doar câteva mii de locuitori, care se luptau să supraviețuiască.",[],0
arg_pisarapanui_11_page_13,23,3,3.0,atunci,"Insula mai avea atunci doar câteva mii de locuitori, care se luptau să supraviețuiască.",[184],184
arg_pisarapanui_11_page_13,23,4,4.0,doar,"Insula mai avea atunci doar câteva mii de locuitori, care se luptau să supraviețuiască.",[144],144
arg_pisarapanui_11_page_13,23,5,5.0,câteva,"Insula mai avea atunci doar câteva mii de locuitori, care se luptau să supraviețuiască.",[192],192
arg_pisarapanui_11_page_13,23,6,6.0,mii,"Insula mai avea atunci doar câteva mii de locuitori, care se luptau să supraviețuiască.",[],0
arg_pisarapanui_11_page_13,23,7,7.0,de,"Insula mai avea atunci doar câteva mii de locuitori, care se luptau să supraviețuiască.",[],0
arg_pisarapanui_11_page_13,23,8,8.0,"locuitori,","Insula mai avea atunci doar câteva mii de locuitori, care se luptau să supraviețuiască.",[166],166
arg_pisarapanui_11_page_13,23,9,9.0,care,"Insula mai avea atunci doar câteva mii de locuitori, care se luptau să supraviețuiască.",[],0
arg_pisarapanui_11_page_13,23,10,10.0,se,"Insula mai avea atunci doar câteva mii de locuitori, care se luptau să supraviețuiască.",[194],194
arg_pisarapanui_11_page_13,23,11,11.0,luptau,"Insula mai avea atunci doar câteva mii de locuitori, care se luptau să supraviețuiască.",[],0
arg_pisarapanui_11_page_13,23,12,12.0,să,"Insula mai avea atunci doar câteva mii de locuitori, care se luptau să supraviețuiască.",[],0
arg_pisarapanui_11_page_13,23,13,13.0,supraviețuiască,"Insula mai avea atunci doar câteva mii de locuitori, care se luptau să supraviețuiască.",[],0
arg_pisarapanui_11_page_13,23,14,0.0,Diamond,"Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și pentru alte scopuri; totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.","[150, 250]",400
arg_pisarapanui_11_page_13,23,15,1.0,scrie,"Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și pentru alte scopuri; totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.",[256],256
arg_pisarapanui_11_page_13,23,16,2.0,că,"Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și pentru alte scopuri; totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.",[],0
arg_pisarapanui_11_page_13,23,17,3.0,oamenii,"Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și pentru alte scopuri; totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.","[310, 136]",446
arg_pisarapanui_11_page_13,23,18,4.0,de,"Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și pentru alte scopuri; totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.",[],0
arg_pisarapanui_11_page_13,23,19,5.0,pe,"Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și pentru alte scopuri; totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.",[],0
arg_pisarapanui_11_page_13,23,20,6.0,Rapa,"Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și pentru alte scopuri; totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.",[],0
arg_pisarapanui_11_page_13,23,21,7.0,Nui,"Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și pentru alte scopuri; totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.",[174],174
arg_pisarapanui_11_page_13,23,22,8.0,au,"Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și pentru alte scopuri; totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.",[],0
arg_pisarapanui_11_page_13,23,23,9.0,defrișat,"Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și pentru alte scopuri; totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.",[206],206
arg_pisarapanui_11_page_13,23,24,10.0,terenul,"Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și pentru alte scopuri; totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.",[],0
arg_pisarapanui_11_page_13,23,25,11.0,pentru,"Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și pentru alte scopuri; totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.",[],0
arg_pisarapanui_11_page_13,23,26,12.0,a,"Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și pentru alte scopuri; totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.",[],0
arg_pisarapanui_11_page_13,23,27,13.0,practica,"Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și pentru alte scopuri; totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.","[110, 290]",400
arg_pisarapanui_11_page_13,23,28,14.0,agricultură,"Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și pentru alte scopuri; totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.",[240],240
arg_pisarapanui_11_page_13,23,29,15.0,și,"Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și pentru alte scopuri; totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.",[],0
arg_pisarapanui_11_page_13,23,30,16.0,pentru,"Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și pentru alte scopuri; totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.","[186, 144]",330
arg_pisarapanui_11_page_13,23,31,17.0,alte,"Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și pentru alte scopuri; totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.",[],0
arg_pisarapanui_11_page_13,23,32,18.0,scopuri;,"Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și pentru alte scopuri; totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.",[180],180
arg_pisarapanui_11_page_13,23,33,19.0,"totodată,","Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și pentru alte scopuri; totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.",[256],256
arg_pisarapanui_11_page_13,23,34,20.0,ei,"Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și pentru alte scopuri; totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.",[],0
arg_pisarapanui_11_page_13,23,35,21.0,au,"Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și pentru alte scopuri; totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.",[],0
arg_pisarapanui_11_page_13,23,36,22.0,exagerat,"Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și pentru alte scopuri; totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.",[238],238
arg_pisarapanui_11_page_13,23,37,23.0,cu,"Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și pentru alte scopuri; totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.",[],0
arg_pisarapanui_11_page_13,23,38,24.0,vânarea,"Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și pentru alte scopuri; totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.",[236],236
arg_pisarapanui_11_page_13,23,39,25.0,speciilor,"Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și pentru alte scopuri; totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.","[102, 154]",256
arg_pisarapanui_11_page_13,23,40,26.0,de,"Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și pentru alte scopuri; totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.",[],0
arg_pisarapanui_11_page_13,23,41,27.0,păsări,"Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și pentru alte scopuri; totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.",[232],232
arg_pisarapanui_11_page_13,23,42,28.0,marine,"Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și pentru alte scopuri; totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.",[348],348
arg_pisarapanui_11_page_13,23,43,29.0,și,"Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și pentru alte scopuri; totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.",[],0
arg_pisarapanui_11_page_13,23,44,30.0,de,"Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și pentru alte scopuri; totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.",[],0
arg_pisarapanui_11_page_13,23,45,31.0,"uscat,","Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și pentru alte scopuri; totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.",[314],314
arg_pisarapanui_11_page_13,23,46,32.0,care,"Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și pentru alte scopuri; totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.",[],0
arg_pisarapanui_11_page_13,23,47,33.0,au,"Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și pentru alte scopuri; totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.",[264],264
arg_pisarapanui_11_page_13,23,48,34.0,populat,"Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și pentru alte scopuri; totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.",[202],202
arg_pisarapanui_11_page_13,23,49,35.0,cândva,"Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și pentru alte scopuri; totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.",[230],230
arg_pisarapanui_11_page_13,23,50,36.0,insula.,"Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și pentru alte scopuri; totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.",[198],198
arg_pisarapanui_11_page_13,23,51,0.0,Autorul,Autorul speculează că împuținarea resurselor naturale a condus la războaie civile și la colapsul societății de pe Rapa Nui.,[256],256
arg_pisarapanui_11_page_13,23,52,1.0,speculează,Autorul speculează că împuținarea resurselor naturale a condus la războaie civile și la colapsul societății de pe Rapa Nui.,"[144, 174, 150, 130, 160]",758
arg_pisarapanui_11_page_13,23,53,2.0,că,Autorul speculează că împuținarea resurselor naturale a condus la războaie civile și la colapsul societății de pe Rapa Nui.,[],0
arg_pisarapanui_11_page_13,23,54,3.0,împuținarea,Autorul speculează că împuținarea resurselor naturale a condus la războaie civile și la colapsul societății de pe Rapa Nui.,"[346, 254, 200, 140]",940
arg_pisarapanui_11_page_13,23,55,4.0,resurselor,Autorul speculează că împuținarea resurselor naturale a condus la războaie civile și la colapsul societății de pe Rapa Nui.,"[154, 288]",442
arg_pisarapanui_11_page_13,23,56,5.0,naturale,Autorul speculează că împuținarea resurselor naturale a condus la războaie civile și la colapsul societății de pe Rapa Nui.,[],0
arg_pisarapanui_11_page_13,23,57,6.0,a,Autorul speculează că împuținarea resurselor naturale a condus la războaie civile și la colapsul societății de pe Rapa Nui.,[],0
arg_pisarapanui_11_page_13,23,58,7.0,condus,Autorul speculează că împuținarea resurselor naturale a condus la războaie civile și la colapsul societății de pe Rapa Nui.,[368],368
arg_pisarapanui_11_page_13,23,59,8.0,la,Autorul speculează că împuținarea resurselor naturale a condus la războaie civile și la colapsul societății de pe Rapa Nui.,[],0
arg_pisarapanui_11_page_13,23,60,9.0,războaie,Autorul speculează că împuținarea resurselor naturale a condus la războaie civile și la colapsul societății de pe Rapa Nui.,[],0
arg_pisarapanui_11_page_13,23,61,10.0,civile,Autorul speculează că împuținarea resurselor naturale a condus la războaie civile și la colapsul societății de pe Rapa Nui.,[236],236
arg_pisarapanui_11_page_13,23,62,11.0,și,Autorul speculează că împuținarea resurselor naturale a condus la războaie civile și la colapsul societății de pe Rapa Nui.,[],0
arg_pisarapanui_11_page_13,23,63,12.0,la,Autorul speculează că împuținarea resurselor naturale a condus la războaie civile și la colapsul societății de pe Rapa Nui.,[174],174
arg_pisarapanui_11_page_13,23,64,13.0,colapsul,Autorul speculează că împuținarea resurselor naturale a condus la războaie civile și la colapsul societății de pe Rapa Nui.,[150],150
arg_pisarapanui_11_page_13,23,65,14.0,societății,Autorul speculează că împuținarea resurselor naturale a condus la războaie civile și la colapsul societății de pe Rapa Nui.,[230],230
arg_pisarapanui_11_page_13,23,66,15.0,de,Autorul speculează că împuținarea resurselor naturale a condus la războaie civile și la colapsul societății de pe Rapa Nui.,[],0
arg_pisarapanui_11_page_13,23,67,16.0,pe,Autorul speculează că împuținarea resurselor naturale a condus la războaie civile și la colapsul societății de pe Rapa Nui.,[188],188
arg_pisarapanui_11_page_13,23,68,17.0,Rapa,Autorul speculează că împuținarea resurselor naturale a condus la războaie civile și la colapsul societății de pe Rapa Nui.,[198],198
arg_pisarapanui_11_page_13,23,69,18.0,Nui.,Autorul speculează că împuținarea resurselor naturale a condus la războaie civile și la colapsul societății de pe Rapa Nui.,[286],286
arg_pisarapanui_11_page_14,23,0,0.0,Lecția,"Lecția pe care ne-o dă această carte minunată, dar înfricoșătoare, este aceea că, în trecut, populațiile au ales să-și distrugă mediul, prin doborârea copacilor și vânătoare, până la extincția unor specii.",[],0
arg_pisarapanui_11_page_14,23,1,1.0,pe,"Lecția pe care ne-o dă această carte minunată, dar înfricoșătoare, este aceea că, în trecut, populațiile au ales să-și distrugă mediul, prin doborârea copacilor și vânătoare, până la extincția unor specii.",[190],190
