stimulus,subject_id,word_index,word,sentence,fixations_list,fixations_TRT,
arg_pisacowsmilk_10_page_11,8,5,și,Unul dintre cele mai importante și recente studii asupra efectelor consumului de lapte s-a publicat în numărul din octombrie 2014 al Jurnalului Medical Britanic.,[],0,
arg_pisacowsmilk_10_page_11,8,6,recente,Unul dintre cele mai importante și recente studii asupra efectelor consumului de lapte s-a publicat în numărul din octombrie 2014 al Jurnalului Medical Britanic.,"[343, 183]",526,
arg_pisacowsmilk_10_page_11,8,7,studii,Unul dintre cele mai importante și recente studii asupra efectelor consumului de lapte s-a publicat în numărul din octombrie 2014 al Jurnalului Medical Britanic.,[218],218,
arg_pisacowsmilk_10_page_11,8,8,asupra,Unul dintre cele mai importante și recente studii asupra efectelor consumului de lapte s-a publicat în numărul din octombrie 2014 al Jurnalului Medical Britanic.,[265],265,
arg_pisacowsmilk_10_page_11,8,9,efectelor,Unul dintre cele mai importante și recente studii asupra efectelor consumului de lapte s-a publicat în numărul din octombrie 2014 al Jurnalului Medical Britanic.,"[206, 356]",562,
arg_pisacowsmilk_10_page_11,8,10,consumului,Unul dintre cele mai importante și recente studii asupra efectelor consumului de lapte s-a publicat în numărul din octombrie 2014 al Jurnalului Medical Britanic.,"[174, 313, 153]",640,
arg_pisacowsmilk_10_page_11,8,11,de,Unul dintre cele mai importante și recente studii asupra efectelor consumului de lapte s-a publicat în numărul din octombrie 2014 al Jurnalului Medical Britanic.,[],0,
arg_pisacowsmilk_10_page_11,8,12,lapte,Unul dintre cele mai importante și recente studii asupra efectelor consumului de lapte s-a publicat în numărul din octombrie 2014 al Jurnalului Medical Britanic.,[283],283,
arg_pisacowsmilk_10_page_11,8,13,s-a,Unul dintre cele mai importante și recente studii asupra efectelor consumului de lapte s-a publicat în numărul din octombrie 2014 al Jurnalului Medical Britanic.,[],0,
arg_pisacowsmilk_10_page_11,8,14,publicat,Unul dintre cele mai importante și recente studii asupra efectelor consumului de lapte s-a publicat în numărul din octombrie 2014 al Jurnalului Medical Britanic.,[255],255,
arg_pisacowsmilk_10_page_11,8,15,în,Unul dintre cele mai importante și recente studii asupra efectelor consumului de lapte s-a publicat în numărul din octombrie 2014 al Jurnalului Medical Britanic.,[],0,
arg_pisacowsmilk_10_page_11,8,16,numărul,Unul dintre cele mai importante și recente studii asupra efectelor consumului de lapte s-a publicat în numărul din octombrie 2014 al Jurnalului Medical Britanic.,[290],290,
arg_pisacowsmilk_10_page_11,8,17,din,Unul dintre cele mai importante și recente studii asupra efectelor consumului de lapte s-a publicat în numărul din octombrie 2014 al Jurnalului Medical Britanic.,[259],259,
arg_pisacowsmilk_10_page_11,8,18,octombrie,Unul dintre cele mai importante și recente studii asupra efectelor consumului de lapte s-a publicat în numărul din octombrie 2014 al Jurnalului Medical Britanic.,[],0,
arg_pisacowsmilk_10_page_11,8,19,2014,Unul dintre cele mai importante și recente studii asupra efectelor consumului de lapte s-a publicat în numărul din octombrie 2014 al Jurnalului Medical Britanic.,[540],540,
arg_pisacowsmilk_10_page_11,8,20,al,Unul dintre cele mai importante și recente studii asupra efectelor consumului de lapte s-a publicat în numărul din octombrie 2014 al Jurnalului Medical Britanic.,[102],102,
arg_pisacowsmilk_10_page_11,8,21,Jurnalului,Unul dintre cele mai importante și recente studii asupra efectelor consumului de lapte s-a publicat în numărul din octombrie 2014 al Jurnalului Medical Britanic.,[357],357,
arg_pisacowsmilk_10_page_11,8,22,Medical,Unul dintre cele mai importante și recente studii asupra efectelor consumului de lapte s-a publicat în numărul din octombrie 2014 al Jurnalului Medical Britanic.,"[338, 210, 182]",730,
arg_pisacowsmilk_10_page_11,8,23,Britanic.,Unul dintre cele mai importante și recente studii asupra efectelor consumului de lapte s-a publicat în numărul din octombrie 2014 al Jurnalului Medical Britanic.,"[154, 422, 205]",781,
arg_pisacowsmilk_10_page_11,8,24,Rezultatele,Rezultatele studiului au condus la câteva concluzii de mare impact.,"[163, 215, 154]",532,
arg_pisacowsmilk_10_page_11,8,25,studiului,Rezultatele studiului au condus la câteva concluzii de mare impact.,[266],266,
arg_pisacowsmilk_10_page_11,8,26,au,Rezultatele studiului au condus la câteva concluzii de mare impact.,[],0,
arg_pisacowsmilk_10_page_11,8,27,condus,Rezultatele studiului au condus la câteva concluzii de mare impact.,[],0,
arg_pisacowsmilk_10_page_11,8,28,la,Rezultatele studiului au condus la câteva concluzii de mare impact.,[],0,
arg_pisacowsmilk_10_page_11,8,29,câteva,Rezultatele studiului au condus la câteva concluzii de mare impact.,[],0,
arg_pisacowsmilk_10_page_11,8,30,concluzii,Rezultatele studiului au condus la câteva concluzii de mare impact.,[],0,
arg_pisacowsmilk_10_page_11,8,31,de,Rezultatele studiului au condus la câteva concluzii de mare impact.,[],0,
arg_pisacowsmilk_10_page_11,8,32,mare,Rezultatele studiului au condus la câteva concluzii de mare impact.,[],0,
arg_pisacowsmilk_10_page_11,8,33,impact.,Rezultatele studiului au condus la câteva concluzii de mare impact.,[161],161,
arg_pisacowsmilk_10_page_11,8,34,Mai,Mai mult de 100000 de persoane din Suedia au fost subiecții studiului pe o perioadă de 20-30 de ani.,[],0,
arg_pisacowsmilk_10_page_11,8,35,mult,Mai mult de 100000 de persoane din Suedia au fost subiecții studiului pe o perioadă de 20-30 de ani.,[],0,
arg_pisacowsmilk_10_page_11,8,36,de,Mai mult de 100000 de persoane din Suedia au fost subiecții studiului pe o perioadă de 20-30 de ani.,[],0,
arg_pisacowsmilk_10_page_11,8,37,100000,Mai mult de 100000 de persoane din Suedia au fost subiecții studiului pe o perioadă de 20-30 de ani.,"[320, 442]",762,
arg_pisacowsmilk_10_page_11,8,38,de,Mai mult de 100000 de persoane din Suedia au fost subiecții studiului pe o perioadă de 20-30 de ani.,[],0,
arg_pisacowsmilk_10_page_11,8,39,persoane,Mai mult de 100000 de persoane din Suedia au fost subiecții studiului pe o perioadă de 20-30 de ani.,[268],268,
arg_pisacowsmilk_10_page_11,8,40,din,Mai mult de 100000 de persoane din Suedia au fost subiecții studiului pe o perioadă de 20-30 de ani.,[172],172,
arg_pisacowsmilk_10_page_11,8,41,Suedia,Mai mult de 100000 de persoane din Suedia au fost subiecții studiului pe o perioadă de 20-30 de ani.,[],0,
arg_pisacowsmilk_10_page_11,8,42,au,Mai mult de 100000 de persoane din Suedia au fost subiecții studiului pe o perioadă de 20-30 de ani.,[],0,
arg_pisacowsmilk_10_page_11,8,43,fost,Mai mult de 100000 de persoane din Suedia au fost subiecții studiului pe o perioadă de 20-30 de ani.,[],0,
arg_pisacowsmilk_10_page_11,8,44,subiecții,Mai mult de 100000 de persoane din Suedia au fost subiecții studiului pe o perioadă de 20-30 de ani.,[],0,
arg_pisacowsmilk_10_page_11,8,45,studiului,Mai mult de 100000 de persoane din Suedia au fost subiecții studiului pe o perioadă de 20-30 de ani.,[],0,
arg_pisacowsmilk_10_page_11,8,46,pe,Mai mult de 100000 de persoane din Suedia au fost subiecții studiului pe o perioadă de 20-30 de ani.,[],0,
arg_pisacowsmilk_10_page_11,8,47,o,Mai mult de 100000 de persoane din Suedia au fost subiecții studiului pe o perioadă de 20-30 de ani.,[],0,
arg_pisacowsmilk_10_page_11,8,48,perioadă,Mai mult de 100000 de persoane din Suedia au fost subiecții studiului pe o perioadă de 20-30 de ani.,[],0,
arg_pisacowsmilk_10_page_11,8,49,de,Mai mult de 100000 de persoane din Suedia au fost subiecții studiului pe o perioadă de 20-30 de ani.,[],0,
arg_pisacowsmilk_10_page_11,8,50,20-30,Mai mult de 100000 de persoane din Suedia au fost subiecții studiului pe o perioadă de 20-30 de ani.,[552],552,
arg_pisacowsmilk_10_page_11,8,51,de,Mai mult de 100000 de persoane din Suedia au fost subiecții studiului pe o perioadă de 20-30 de ani.,[220],220,
arg_pisacowsmilk_10_page_11,8,52,ani.,Mai mult de 100000 de persoane din Suedia au fost subiecții studiului pe o perioadă de 20-30 de ani.,[199],199,
arg_pisacowsmilk_10_page_11,8,53,Cercetătorii,Cercetătorii au descoperit că femeile care beau lapte suferă mai multe fracturi de oase decât acelea care nu consumă lapte.,[299],299,
arg_pisacowsmilk_10_page_11,8,54,au,Cercetătorii au descoperit că femeile care beau lapte suferă mai multe fracturi de oase decât acelea care nu consumă lapte.,[],0,
arg_pisacowsmilk_10_page_11,8,55,descoperit,Cercetătorii au descoperit că femeile care beau lapte suferă mai multe fracturi de oase decât acelea care nu consumă lapte.,[],0,
arg_pisacowsmilk_10_page_11,8,56,că,Cercetătorii au descoperit că femeile care beau lapte suferă mai multe fracturi de oase decât acelea care nu consumă lapte.,[],0,
arg_pisacowsmilk_10_page_11,8,57,femeile,Cercetătorii au descoperit că femeile care beau lapte suferă mai multe fracturi de oase decât acelea care nu consumă lapte.,[],0,
arg_pisacowsmilk_10_page_11,8,58,care,Cercetătorii au descoperit că femeile care beau lapte suferă mai multe fracturi de oase decât acelea care nu consumă lapte.,"[203, 246]",449,
arg_pisacowsmilk_10_page_11,8,59,beau,Cercetătorii au descoperit că femeile care beau lapte suferă mai multe fracturi de oase decât acelea care nu consumă lapte.,"[241, 276]",517,
arg_pisacowsmilk_10_page_11,8,60,lapte,Cercetătorii au descoperit că femeile care beau lapte suferă mai multe fracturi de oase decât acelea care nu consumă lapte.,"[392, 163, 168]",723,
arg_pisacowsmilk_10_page_11,8,61,suferă,Cercetătorii au descoperit că femeile care beau lapte suferă mai multe fracturi de oase decât acelea care nu consumă lapte.,[532],532,
arg_pisacowsmilk_10_page_11,8,62,mai,Cercetătorii au descoperit că femeile care beau lapte suferă mai multe fracturi de oase decât acelea care nu consumă lapte.,"[303, 175, 262]",740,
arg_pisacowsmilk_10_page_11,8,63,multe,Cercetătorii au descoperit că femeile care beau lapte suferă mai multe fracturi de oase decât acelea care nu consumă lapte.,[107],107,
arg_pisacowsmilk_10_page_11,8,64,fracturi,Cercetătorii au descoperit că femeile care beau lapte suferă mai multe fracturi de oase decât acelea care nu consumă lapte.,"[325, 272]",597,
arg_pisacowsmilk_10_page_11,8,65,de,Cercetătorii au descoperit că femeile care beau lapte suferă mai multe fracturi de oase decât acelea care nu consumă lapte.,[],0,
arg_pisacowsmilk_10_page_11,8,66,oase,Cercetătorii au descoperit că femeile care beau lapte suferă mai multe fracturi de oase decât acelea care nu consumă lapte.,[],0,
arg_pisacowsmilk_10_page_11,8,67,decât,Cercetătorii au descoperit că femeile care beau lapte suferă mai multe fracturi de oase decât acelea care nu consumă lapte.,[],0,
arg_pisacowsmilk_10_page_11,8,68,acelea,Cercetătorii au descoperit că femeile care beau lapte suferă mai multe fracturi de oase decât acelea care nu consumă lapte.,[],0,
arg_pisacowsmilk_10_page_11,8,69,care,Cercetătorii au descoperit că femeile care beau lapte suferă mai multe fracturi de oase decât acelea care nu consumă lapte.,[],0,
arg_pisacowsmilk_10_page_11,8,70,nu,Cercetătorii au descoperit că femeile care beau lapte suferă mai multe fracturi de oase decât acelea care nu consumă lapte.,[223],223,
arg_pisacowsmilk_10_page_11,8,71,consumă,Cercetătorii au descoperit că femeile care beau lapte suferă mai multe fracturi de oase decât acelea care nu consumă lapte.,"[329, 150]",479,
arg_pisacowsmilk_10_page_11,8,72,lapte,Cercetătorii au descoperit că femeile care beau lapte suferă mai multe fracturi de oase decât acelea care nu consumă lapte.,[],0,
arg_pisacowsmilk_10_page_11,8,73,În,"În plus, atât femeile cât și bărbații care beau lapte suferă într-o proporție mai mare de boli de inimă și de cancer.",[],0,
arg_pisacowsmilk_10_page_11,8,74,plus,"În plus, atât femeile cât și bărbații care beau lapte suferă într-o proporție mai mare de boli de inimă și de cancer.",[],0,
arg_pisacowsmilk_10_page_11,8,75,atât,"În plus, atât femeile cât și bărbații care beau lapte suferă într-o proporție mai mare de boli de inimă și de cancer.",[],0,
arg_pisacowsmilk_10_page_11,8,76,femeile,"În plus, atât femeile cât și bărbații care beau lapte suferă într-o proporție mai mare de boli de inimă și de cancer.",[],0,
arg_pisacowsmilk_10_page_11,8,77,cât,"În plus, atât femeile cât și bărbații care beau lapte suferă într-o proporție mai mare de boli de inimă și de cancer.",[],0,
arg_pisacowsmilk_10_page_11,8,78,și,"În plus, atât femeile cât și bărbații care beau lapte suferă într-o proporție mai mare de boli de inimă și de cancer.",[],0,
arg_pisacowsmilk_10_page_11,8,79,bărbații,"În plus, atât femeile cât și bărbații care beau lapte suferă într-o proporție mai mare de boli de inimă și de cancer.",[],0,
arg_pisacowsmilk_10_page_11,8,80,care,"În plus, atât femeile cât și bărbații care beau lapte suferă într-o proporție mai mare de boli de inimă și de cancer.",[],0,
arg_pisacowsmilk_10_page_11,8,81,beau,"În plus, atât femeile cât și bărbații care beau lapte suferă într-o proporție mai mare de boli de inimă și de cancer.",[],0,
arg_pisacowsmilk_10_page_11,8,82,lapte,"În plus, atât femeile cât și bărbații care beau lapte suferă într-o proporție mai mare de boli de inimă și de cancer.",[202],202,
arg_pisacowsmilk_10_page_11,8,83,suferă,"În plus, atât femeile cât și bărbații care beau lapte suferă într-o proporție mai mare de boli de inimă și de cancer.",[275],275,
arg_pisacowsmilk_10_page_11,8,84,într-o,"În plus, atât femeile cât și bărbații care beau lapte suferă într-o proporție mai mare de boli de inimă și de cancer.",[],0,
arg_pisacowsmilk_10_page_11,8,85,proporție,"În plus, atât femeile cât și bărbații care beau lapte suferă într-o proporție mai mare de boli de inimă și de cancer.",[],0,
arg_pisacowsmilk_10_page_11,8,86,mai,"În plus, atât femeile cât și bărbații care beau lapte suferă într-o proporție mai mare de boli de inimă și de cancer.",[],0,
arg_pisacowsmilk_10_page_11,8,87,mare,"În plus, atât femeile cât și bărbații care beau lapte suferă într-o proporție mai mare de boli de inimă și de cancer.",[],0,
arg_pisacowsmilk_10_page_11,8,88,de,"În plus, atât femeile cât și bărbații care beau lapte suferă într-o proporție mai mare de boli de inimă și de cancer.",[],0,
arg_pisacowsmilk_10_page_11,8,89,boli,"În plus, atât femeile cât și bărbații care beau lapte suferă într-o proporție mai mare de boli de inimă și de cancer.",[],0,
arg_pisacowsmilk_10_page_11,8,90,de,"În plus, atât femeile cât și bărbații care beau lapte suferă într-o proporție mai mare de boli de inimă și de cancer.",[],0,
arg_pisacowsmilk_10_page_11,8,91,inimă,"În plus, atât femeile cât și bărbații care beau lapte suferă într-o proporție mai mare de boli de inimă și de cancer.",[],0,
arg_pisacowsmilk_10_page_11,8,92,și,"În plus, atât femeile cât și bărbații care beau lapte suferă într-o proporție mai mare de boli de inimă și de cancer.",[],0,
arg_pisacowsmilk_10_page_11,8,93,de,"În plus, atât femeile cât și bărbații care beau lapte suferă într-o proporție mai mare de boli de inimă și de cancer.",[],0,
arg_pisacowsmilk_10_page_11,8,94,cancer,"În plus, atât femeile cât și bărbații care beau lapte suferă într-o proporție mai mare de boli de inimă și de cancer.",[],0,
arg_pisacowsmilk_10_page_11,8,95,Aceste,Aceste rezultate șocante sunt similare cu acelea din alte studii.,[238],238,
arg_pisacowsmilk_10_page_11,8,96,rezultate,Aceste rezultate șocante sunt similare cu acelea din alte studii.,[],0,
arg_pisacowsmilk_10_page_11,8,97,șocante,Aceste rezultate șocante sunt similare cu acelea din alte studii.,[],0,
arg_pisacowsmilk_10_page_11,8,98,sunt,Aceste rezultate șocante sunt similare cu acelea din alte studii.,[],0,
arg_pisacowsmilk_10_page_11,8,99,similare,Aceste rezultate șocante sunt similare cu acelea din alte studii.,[],0,
arg_pisacowsmilk_10_page_11,8,100,cu,Aceste rezultate șocante sunt similare cu acelea din alte studii.,[],0,
arg_pisacowsmilk_10_page_11,8,101,acelea,Aceste rezultate șocante sunt similare cu acelea din alte studii.,[],0,
arg_pisacowsmilk_10_page_11,8,102,din,Aceste rezultate șocante sunt similare cu acelea din alte studii.,[],0,
arg_pisacowsmilk_10_page_11,8,103,alte,Aceste rezultate șocante sunt similare cu acelea din alte studii.,[],0,
arg_pisacowsmilk_10_page_11,8,104,studii,Aceste rezultate șocante sunt similare cu acelea din alte studii.,[],0,
arg_pisacowsmilk_10_page_12,8,0,Comitetul,Comitetul pentru Medicină Responsabilă (CMR) comentează problemele medicale legate de consumul de lapte.,"[169, 120, 277, 172]",738,
arg_pisacowsmilk_10_page_12,8,1,pentru,Comitetul pentru Medicină Responsabilă (CMR) comentează problemele medicale legate de consumul de lapte.,[197],197,
