stimulus,word_index,word_index_in_sentence,word,sentence,surprisal
arg_pisarapanui_11_page_13,4,4,doar,"Insula mai avea atunci doar câteva mii de locuitori, care se luptau să supraviețuiască.",0.1829285195467564
arg_pisarapanui_11_page_13,5,5,câteva,"Insula mai avea atunci doar câteva mii de locuitori, care se luptau să supraviețuiască.",0.9899534391925066
arg_pisarapanui_11_page_13,6,6,mii,"Insula mai avea atunci doar câteva mii de locuitori, care se luptau să supraviețuiască.",1.0917637061450924
arg_pisarapanui_11_page_13,7,7,de,"Insula mai avea atunci doar câteva mii de locuitori, care se luptau să supraviețuiască.",0.0001269287797907
arg_pisarapanui_11_page_13,8,8,"locuitori,","Insula mai avea atunci doar câteva mii de locuitori, care se luptau să supraviețuiască.",17.428374295672956
arg_pisarapanui_11_page_13,9,9,care,"Insula mai avea atunci doar câteva mii de locuitori, care se luptau să supraviețuiască.",0.06586445619739
arg_pisarapanui_11_page_13,10,10,se,"Insula mai avea atunci doar câteva mii de locuitori, care se luptau să supraviețuiască.",0.0591062967729308
arg_pisarapanui_11_page_13,11,11,luptau,"Insula mai avea atunci doar câteva mii de locuitori, care se luptau să supraviețuiască.",17.551647471569062
arg_pisarapanui_11_page_13,12,12,să,"Insula mai avea atunci doar câteva mii de locuitori, care se luptau să supraviețuiască.",0.0020402963658596
arg_pisarapanui_11_page_13,13,13,supraviețuiască,"Insula mai avea atunci doar câteva mii de locuitori, care se luptau să supraviețuiască.",1.8202896549644083
arg_pisarapanui_11_page_13,14,0,Diamond,"Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și pentru alte scopuri; totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.",17.01235692358081
arg_pisarapanui_11_page_13,15,1,scrie,"Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și pentru alte scopuri; totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.",6.8009696419145325
arg_pisarapanui_11_page_13,16,2,că,"Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și pentru alte scopuri; totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.",0.0127992328412634
arg_pisarapanui_11_page_13,17,3,oamenii,"Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și pentru alte scopuri; totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.",3.0827203494859816
arg_pisarapanui_11_page_13,18,4,de,"Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și pentru alte scopuri; totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.",0.0193584211744709
arg_pisarapanui_11_page_13,19,5,pe,"Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și pentru alte scopuri; totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.",0.7483630136159628
arg_pisarapanui_11_page_13,20,6,Rapa,"Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și pentru alte scopuri; totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.",14.365315776923852
arg_pisarapanui_11_page_13,21,7,Nui,"Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și pentru alte scopuri; totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.",10.57029828165213
arg_pisarapanui_11_page_13,22,8,au,"Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și pentru alte scopuri; totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.",0.0018484493078041
arg_pisarapanui_11_page_13,23,9,defrișat,"Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și pentru alte scopuri; totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.",16.803097159263377
arg_pisarapanui_11_page_13,24,10,terenul,"Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și pentru alte scopuri; totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.",6.006697305108866
arg_pisarapanui_11_page_13,25,11,pentru,"Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și pentru alte scopuri; totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.",0.0117590371127057
arg_pisarapanui_11_page_13,26,12,a,"Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și pentru alte scopuri; totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.",0.0015875851298114
arg_pisarapanui_11_page_13,27,13,practica,"Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și pentru alte scopuri; totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.",11.654277762614411
arg_pisarapanui_11_page_13,28,14,agricultură,"Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și pentru alte scopuri; totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.",7.244375020922204
arg_pisarapanui_11_page_13,29,15,și,"Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și pentru alte scopuri; totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.",0.7165881548945265
arg_pisarapanui_11_page_13,30,16,pentru,"Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și pentru alte scopuri; totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.",1.376450903330852
arg_pisarapanui_11_page_13,31,17,alte,"Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și pentru alte scopuri; totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.",0.0774445409897583
arg_pisarapanui_11_page_13,32,18,scopuri;,"Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și pentru alte scopuri; totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.",15.837319793324838
arg_pisarapanui_11_page_13,33,19,"totodată,","Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și pentru alte scopuri; totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.",15.599992911738294
arg_pisarapanui_11_page_13,34,20,ei,"Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și pentru alte scopuri; totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.",0.6617033480539365
arg_pisarapanui_11_page_13,35,21,au,"Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și pentru alte scopuri; totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.",0.0018751410421028
arg_pisarapanui_11_page_13,36,22,exagerat,"Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și pentru alte scopuri; totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.",6.650676381147113
arg_pisarapanui_11_page_13,37,23,cu,"Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și pentru alte scopuri; totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.",0.779334580665558
arg_pisarapanui_11_page_13,38,24,vânarea,"Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și pentru alte scopuri; totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.",17.347085569043415
arg_pisarapanui_11_page_13,39,25,speciilor,"Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și pentru alte scopuri; totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.",0.476768049092598
arg_pisarapanui_11_page_13,40,26,de,"Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și pentru alte scopuri; totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.",0.0025132204781982
arg_pisarapanui_11_page_13,41,27,păsări,"Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și pentru alte scopuri; totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.",1.98903915296735
arg_pisarapanui_11_page_13,42,28,marine,"Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și pentru alte scopuri; totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.",3.3888095739940445
arg_pisarapanui_11_page_13,43,29,și,"Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și pentru alte scopuri; totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.",0.2201293863162888
arg_pisarapanui_11_page_13,44,30,de,"Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și pentru alte scopuri; totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.",0.125986645552303
arg_pisarapanui_11_page_13,45,31,"uscat,","Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și pentru alte scopuri; totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.",17.296217745001098
arg_pisarapanui_11_page_13,46,32,care,"Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și pentru alte scopuri; totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.",0.0737228290460968
arg_pisarapanui_11_page_13,47,33,au,"Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și pentru alte scopuri; totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.",0.0090829892625153
arg_pisarapanui_11_page_13,48,34,populat,"Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și pentru alte scopuri; totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.",1.21820387928122
arg_pisarapanui_11_page_13,49,35,cândva,"Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și pentru alte scopuri; totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.",3.541189528777441
arg_pisarapanui_11_page_13,50,36,insula.,"Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și pentru alte scopuri; totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.",12.188091292492494
arg_pisarapanui_11_page_13,51,0,Autorul,Autorul speculează că împuținarea resurselor naturale a condus la războaie civile și la colapsul societății de pe Rapa Nui.,12.887311224115011
arg_pisarapanui_11_page_13,52,1,speculează,Autorul speculează că împuținarea resurselor naturale a condus la războaie civile și la colapsul societății de pe Rapa Nui.,18.24975170921864
arg_pisarapanui_11_page_13,53,2,că,Autorul speculează că împuținarea resurselor naturale a condus la războaie civile și la colapsul societății de pe Rapa Nui.,0.2001573462143325
arg_pisarapanui_11_page_13,54,3,împuținarea,Autorul speculează că împuținarea resurselor naturale a condus la războaie civile și la colapsul societății de pe Rapa Nui.,19.907408979945632
arg_pisarapanui_11_page_13,55,4,resurselor,Autorul speculează că împuținarea resurselor naturale a condus la războaie civile și la colapsul societății de pe Rapa Nui.,0.0621631228287585
arg_pisarapanui_11_page_13,56,5,naturale,Autorul speculează că împuținarea resurselor naturale a condus la războaie civile și la colapsul societății de pe Rapa Nui.,0.4524548088924359
arg_pisarapanui_11_page_13,57,6,a,Autorul speculează că împuținarea resurselor naturale a condus la războaie civile și la colapsul societății de pe Rapa Nui.,0.0420006777196309
arg_pisarapanui_11_page_13,58,7,condus,Autorul speculează că împuținarea resurselor naturale a condus la războaie civile și la colapsul societății de pe Rapa Nui.,3.120606988156043
arg_pisarapanui_11_page_13,59,8,la,Autorul speculează că împuținarea resurselor naturale a condus la războaie civile și la colapsul societății de pe Rapa Nui.,0.0006615969509404
arg_pisarapanui_11_page_13,60,9,războaie,Autorul speculează că împuținarea resurselor naturale a condus la războaie civile și la colapsul societății de pe Rapa Nui.,1.7162932735918506
arg_pisarapanui_11_page_13,61,10,civile,Autorul speculează că împuținarea resurselor naturale a condus la războaie civile și la colapsul societății de pe Rapa Nui.,1.291329905929423
arg_pisarapanui_11_page_13,62,11,și,Autorul speculează că împuținarea resurselor naturale a condus la războaie civile și la colapsul societății de pe Rapa Nui.,0.0877991925296816
arg_pisarapanui_11_page_13,63,12,la,Autorul speculează că împuținarea resurselor naturale a condus la războaie civile și la colapsul societății de pe Rapa Nui.,0.05928781246375
arg_pisarapanui_11_page_13,64,13,colapsul,Autorul speculează că împuținarea resurselor naturale a condus la războaie civile și la colapsul societății de pe Rapa Nui.,19.63009146602421
arg_pisarapanui_11_page_13,65,14,societății,Autorul speculează că împuținarea resurselor naturale a condus la războaie civile și la colapsul societății de pe Rapa Nui.,7.092848748103031
arg_pisarapanui_11_page_13,66,15,de,Autorul speculează că împuținarea resurselor naturale a condus la războaie civile și la colapsul societății de pe Rapa Nui.,0.3120713146758943
